timestamp,vib_x,vib_y,current,health,image_path
56,-0.6027708649635315,-0.5785406827926636,1.7588257789611816,0,frames/000000.png
57,-0.5419908761978149,-0.577796220779419,1.7630693912506104,0,frames/000000.png
58,-0.5773239731788635,-0.5805554986000061,1.7529956102371216,0,frames/000000.png
59,-0.48221710324287415,-0.46482694149017334,1.7646896839141846,0,frames/000000.png
60,-0.39285317063331604,-0.3683263063430786,1.7741265296936035,0,frames/000000.png
61,-0.3437749445438385,-0.27164527773857117,1.7865675687789917,0,frames/000000.png
62,-0.10662248730659485,-0.24270027875900269,1.8054487705230713,0,frames/000000.png
63,-0.12262388318777084,-0.1531970053911209,1.7977895736694336,0,frames/000000.png
64,0.016448481008410454,0.009979226626455784,1.8009135723114014,0,frames/000000.png
65,0.08489972352981567,0.07449086755514145,1.808379888534546,0,frames/000000.png
66,0.27276453375816345,0.20536616444587708,1.7957396507263184,0,frames/000000.png
67,0.3513028919696808,0.3232608437538147,1.8149980306625366,0,frames/000000.png
68,0.4026990532875061,0.28859204053878784,1.8104530572891235,0,frames/000000.png
69,0.33895647525787354,0.4618513584136963,1.817832589149475,0,frames/000000.png
70,0.5207194685935974,0.5793504118919373,1.8481415510177612,0,frames/000000.png
71,0.6109773516654968,0.561916708946228,1.8501933813095093,0,frames/000000.png
72,0.6744621396064758,0.5837233662605286,1.8451268672943115,0,frames/000000.png
73,0.6290679574012756,0.6975755095481873,1.8440805673599243,0,frames/000000.png
74,0.7747582197189331,0.6963300108909607,1.8466094732284546,0,frames/000000.png
75,0.6294251084327698,0.7402408123016357,1.8344448804855347,0,frames/000000.png
76,0.6626726984977722,0.6784883141517639,1.8336395025253296,0,frames/000000.png
77,0.7320307493209839,0.6111873388290405,1.8511942625045776,0,frames/000000.png
78,0.667460560798645,0.6595073342323303,1.8445672988891602,0,frames/000000.png
79,0.7362485527992249,0.613837480545044,1.8419920206069946,0,frames/000000.png
80,0.609425961971283,0.6387661695480347,1.8491967916488647,0,frames/000000.png
81,0.5264330506324768,0.5677744150161743,1.8490345478057861,0,frames/000000.png
82,0.4930562973022461,0.4303920269012451,1.8509315252304077,0,frames/000000.png
83,0.4084928631782532,0.4032920002937317,1.8404510021209717,0,frames/000000.png
84,0.34902235865592957,0.45709580183029175,1.8463670015335083,0,frames/000000.png
85,0.3943794071674347,0.39684709906578064,1.8317029476165771,0,frames/000000.png
86,0.3431641459465027,0.28209370374679565,1.853841781616211,0,frames/000000.png
87,0.332377165555954,0.2675967812538147,1.8538426160812378,0,frames/000000.png
88,0.18653377890586853,0.24654275178909302,1.824311375617981,0,frames/000000.png
89,0.2689342796802521,0.20789913833141327,1.835992693901062,0,frames/000000.png
90,0.13419684767723083,0.19237834215164185,1.8255687952041626,0,frames/000000.png
91,0.195264533162117,0.129368394613266,1.82470703125,0,frames/000000.png
92,0.06654941290616989,0.08344728499650955,1.8197627067565918,0,frames/000000.png
93,0.026282595470547676,0.050114355981349945,1.8264451026916504,0,frames/000000.png
94,0.05300677567720413,0.09330464899539948,1.8152872323989868,0,frames/000000.png
95,0.0713648721575737,-0.09275049716234207,1.7962156534194946,0,frames/000000.png
96,0.008050478994846344,-0.006932766176760197,1.8008018732070923,0,frames/000000.png
97,-0.04906865954399109,-0.01814221404492855,1.7949235439300537,0,frames/000000.png
98,-0.10757849365472794,-0.11178495734930038,1.782263159751892,0,frames/000000.png
99,-0.13313277065753937,-0.04641607776284218,1.7875291109085083,0,frames/000000.png
100,-0.06305456161499023,-0.12075275182723999,1.7806379795074463,0,frames/000000.png
101,-0.06705846637487411,-0.07342188060283661,1.790022850036621,0,frames/000000.png
102,-0.15678095817565918,-0.15484583377838135,1.7703427076339722,0,frames/000000.png
103,-0.23819716274738312,-0.15102125704288483,1.7726902961730957,0,frames/000000.png
104,-0.1806119680404663,-0.16332188248634338,1.7421659231185913,0,frames/000000.png
105,-0.3316689133644104,-0.2485027313232422,1.7445733547210693,0,frames/000000.png
106,-0.3497592508792877,-0.35789191722869873,1.761698842048645,0,frames/000000.png
107,-0.331807941198349,-0.43857476115226746,1.7571943998336792,0,frames/000000.png
108,-0.5254133939743042,-0.3252371549606323,1.7628942728042603,0,frames/000000.png
109,-0.4437316656112671,-0.46861475706100464,1.7406305074691772,0,frames/000000.png
110,-0.5410165190696716,-0.5463627576828003,1.7481125593185425,0,frames/000000.png
111,-0.5526288151741028,-0.5508798956871033,1.7253170013427734,0,frames/000000.png
112,-0.6037850975990295,-0.6095705628395081,1.7416340112686157,0,frames/000000.png
113,-0.6260231733322144,-0.593521773815155,1.7459074258804321,0,frames/000000.png
114,-0.6302992701530457,-0.6633114218711853,1.749991774559021,0,frames/000000.png
115,-0.7231967449188232,-0.684590756893158,1.7466051578521729,0,frames/000000.png
116,-0.6246999502182007,-0.7314780354499817,1.7633470296859741,0,frames/000000.png
117,-0.659142017364502,-0.6719682812690735,1.7414257526397705,0,frames/000000.png
118,-0.6414710283279419,-0.735351026058197,1.7455955743789673,0,frames/000000.png
119,-0.6017201542854309,-0.6266688704490662,1.7659530639648438,0,frames/000000.png
120,-0.5848846435546875,-0.5480672121047974,1.7608535289764404,0,frames/000000.png
121,-0.5345891118049622,-0.653027355670929,1.7816458940505981,0,frames/000000.png
122,-0.5143383741378784,-0.6414294838905334,1.779112696647644,0,frames/000000.png
123,-0.5204706788063049,-0.4182880222797394,1.779756784439087,0,frames/000000.png
124,-0.3777836561203003,-0.24363651871681213,1.76372492313385,0,frames/000000.png
125,-0.32376059889793396,-0.3353310823440552,1.779309630393982,0,frames/000000.png
126,-0.26472797989845276,-0.25612565875053406,1.7929253578186035,0,frames/000000.png
127,-0.084905706346035,-0.06837990134954453,1.7886606454849243,0,frames/000000.png
128,-0.028427472338080406,-0.04203607887029648,1.802821397781372,0,frames/000000.png
129,0.04633812606334686,0.07252707332372665,1.8078937530517578,0,frames/000000.png
130,0.14144082367420197,0.1761850118637085,1.80144202709198,0,frames/000000.png
131,0.29870569705963135,0.31188496947288513,1.8033770322799683,0,frames/000000.png
132,0.38896501064300537,0.35076630115509033,1.828809142112732,0,frames/000000.png
133,0.5152548551559448,0.46302610635757446,1.8240530490875244,0,frames/000000.png
134,0.5174223184585571,0.509291410446167,1.8283283710479736,0,frames/000000.png
135,0.62888503074646,0.5345594882965088,1.8413339853286743,0,frames/000000.png
136,0.6943773031234741,0.6082727313041687,1.8526873588562012,0,frames/000000.png
137,0.7174715995788574,0.6124433279037476,1.8105570077896118,0,frames/000000.png
138,0.5653924942016602,0.6839834451675415,1.8561195135116577,0,frames/000000.png
139,0.7568808794021606,0.6392533779144287,1.8540775775909424,0,frames/000000.png
140,0.7127300500869751,0.6411043405532837,1.8432363271713257,0,frames/000000.png
141,0.706466794013977,0.7581263184547424,1.8596434593200684,0,frames/000000.png
142,0.6835692524909973,0.6623486280441284,1.848204255104065,0,frames/000000.png
143,0.6552667617797852,0.6334338188171387,1.8657304048538208,0,frames/000000.png
144,0.6159707307815552,0.6255767941474915,1.8613930940628052,0,frames/000000.png
145,0.5401471257209778,0.5370499491691589,1.8538838624954224,0,frames/000000.png
146,0.4168527126312256,0.5005077123641968,1.8428139686584473,0,frames/000000.png
147,0.45760440826416016,0.48430758714675903,1.8487207889556885,0,frames/000000.png
148,0.37271976470947266,0.42702716588974,1.8374388217926025,0,frames/000000.png
149,0.4168670177459717,0.30489400029182434,1.837076187133789,0,frames/000000.png
150,0.2996675372123718,0.355773001909256,1.8433713912963867,0,frames/000000.png
151,0.271822988986969,0.2381274700164795,1.8373695611953735,0,frames/000000.png
152,0.1817837655544281,0.1714601218700409,1.8286828994750977,0,frames/000000.png
153,0.15894779562950134,0.1394551545381546,1.8482105731964111,0,frames/000000.png
154,0.14798958599567413,0.1290389597415924,1.8222458362579346,0,frames/000000.png
155,0.042275361716747284,0.1979091316461563,1.8232793807983398,0,frames/000000.png
156,0.10322295874357224,0.029411908239126205,1.8191089630126953,0,frames/000000.png
157,0.057753145694732666,0.07106055319309235,1.7926077842712402,0,frames/000000.png
158,-0.01876848377287388,-0.06637371331453323,1.8359181880950928,0,frames/000000.png
159,-0.10011942684650421,0.01971387304365635,1.799140453338623,0,frames/000000.png
160,0.025652606040239334,0.044978320598602295,1.80738365650177,0,frames/000000.png
161,-0.034671422094106674,-0.03162538632750511,1.7735944986343384,0,frames/000000.png
162,-0.06701792776584625,-0.07198525220155716,1.7885676622390747,0,frames/000000.png
163,-0.07486449182033539,-0.051481205970048904,1.7690974473953247,0,frames/000000.png
164,0.0026350938715040684,-0.05318111553788185,1.7757891416549683,0,frames/000000.png
165,-0.11903417110443115,-0.08336123824119568,1.7890851497650146,0,frames/000000.png
166,-0.1442352682352066,-0.04994254186749458,1.7800331115722656,0,frames/000000.png
167,-0.25883254408836365,-0.17402054369449615,1.774479866027832,0,frames/000000.png
168,-0.14189711213111877,-0.25388458371162415,1.769652009010315,0,frames/000000.png
169,-0.22177481651306152,-0.27394816279411316,1.7437982559204102,0,frames/000000.png
170,-0.2607591152191162,-0.31773078441619873,1.7470314502716064,0,frames/000000.png
171,-0.36047521233558655,-0.35742196440696716,1.7613639831542969,0,frames/000000.png
172,-0.3670736253261566,-0.41440775990486145,1.7674013376235962,0,frames/000000.png
173,-0.4445028007030487,-0.45435187220573425,1.7566992044448853,0,frames/000000.png
174,-0.4812750220298767,-0.5954769849777222,1.7566516399383545,0,frames/000000.png
175,-0.5657024383544922,-0.5166113376617432,1.7556920051574707,0,frames/000000.png
176,-0.673694372177124,-0.6287369728088379,1.7569853067398071,0,frames/000000.png
177,-0.5846861600875854,-0.6947868466377258,1.7550498247146606,0,frames/000000.png
178,-0.7617558240890503,-0.6331202983856201,1.7399075031280518,0,frames/000000.png
179,-0.6972751021385193,-0.6194119453430176,1.7618809938430786,0,frames/000000.png
180,-0.7059751749038696,-0.6710976958274841,1.7447880506515503,0,frames/000000.png
181,-0.7475897073745728,-0.6873887181282043,1.741213083267212,0,frames/000000.png
182,-0.6530015468597412,-0.7302687168121338,1.7597144842147827,0,frames/000000.png
183,-0.6699798107147217,-0.5163849592208862,1.7480095624923706,0,frames/000000.png
184,-0.6461074948310852,-0.580251157283783,1.7538282871246338,0,frames/000000.png
185,-0.5508009195327759,-0.6337577700614929,1.7692979574203491,0,frames/000000.png
186,-0.5419470071792603,-0.5570999383926392,1.763997197151184,0,frames/000000.png
187,-0.3796829581260681,-0.4447830021381378,1.7675338983535767,0,frames/000000.png
188,-0.3534586727619171,-0.4487679600715637,1.7854249477386475,0,frames/000000.png
189,-0.30900150537490845,-0.2768533229827881,1.796589732170105,0,frames/000000.png
190,-0.2908041179180145,-0.21654446423053741,1.7975564002990723,0,frames/000000.png
191,-0.1632160097360611,-0.03651481866836548,1.8040822744369507,0,frames/000000.png
192,0.05434153974056244,0.048107732087373734,1.7851682901382446,0,frames/000000.png
193,0.0952981486916542,-0.03773592412471771,1.8114415407180786,0,frames/000000.png
194,0.1794346272945404,0.1956760138273239,1.809624195098877,0,frames/000000.png
195,0.3674474358558655,0.20441147685050964,1.8073457479476929,0,frames/000000.png
196,0.30689895153045654,0.42651331424713135,1.8161168098449707,0,frames/000000.png
197,0.41984906792640686,0.4575372636318207,1.8197442293167114,0,frames/000000.png
198,0.4944886565208435,0.5455383062362671,1.8172886371612549,0,frames/000000.png
199,0.6061099171638489,0.5235368013381958,1.8122214078903198,0,frames/000000.png
200,0.591087281703949,0.7156856060028076,1.839059591293335,0,frames/000000.png
201,0.6292924284934998,0.7609670162200928,1.8412097692489624,0,frames/000000.png
202,0.6034002304077148,0.630419135093689,1.8548699617385864,0,frames/000000.png
203,0.7319141626358032,0.7140874266624451,1.855491042137146,0,frames/000000.png
204,0.7360560297966003,0.6620839834213257,1.8480433225631714,0,frames/000000.png
205,0.6614593863487244,0.6840997338294983,1.8563565015792847,0,frames/000000.png
206,0.6731748580932617,0.6017259955406189,1.8644269704818726,0,frames/000000.png
207,0.5714966058731079,0.7294861674308777,1.8428113460540771,0,frames/000000.png
208,0.5764093399047852,0.5515410304069519,1.847375512123108,0,frames/000000.png
209,0.6269903182983398,0.5432885885238647,1.8524575233459473,0,frames/000000.png
210,0.5187210440635681,0.5370086431503296,1.8354567289352417,0,frames/000000.png
211,0.5785683393478394,0.4306721091270447,1.8370059728622437,0,frames/000000.png
212,0.3735467195510864,0.40094074606895447,1.8528064489364624,0,frames/000000.png
213,0.3918730616569519,0.3346768319606781,1.839787244796753,0,frames/000000.png
214,0.3043305575847626,0.3074328303337097,1.8461054563522339,0,frames/000000.png
215,0.295940101146698,0.20912209153175354,1.8375043869018555,0,frames/000000.png
216,0.22390350699424744,0.20236466825008392,1.8476964235305786,0,frames/000000.png
217,0.15641900897026062,0.1741342693567276,1.8344647884368896,0,frames/000000.png
218,0.10518539696931839,0.13187992572784424,1.8291105031967163,0,frames/000000.png
219,0.26984596252441406,0.11937861889600754,1.8208001852035522,0,frames/000000.png
220,0.08432144671678543,0.07353359460830688,1.8088905811309814,0,frames/000000.png
221,-0.03777627646923065,0.10071732848882675,1.7990366220474243,0,frames/000000.png
222,0.008087476715445518,0.024357710033655167,1.836427927017212,0,frames/000000.png
223,0.05369420722126961,0.012959740124642849,1.8080523014068604,0,frames/000000.png
224,-0.025000421330332756,-0.03323906660079956,1.8102988004684448,0,frames/000000.png
225,0.048230089247226715,-0.046117961406707764,1.786257266998291,0,frames/000000.png
226,0.009602406993508339,-0.10374214500188828,1.7949466705322266,0,frames/000000.png
227,-0.07067368924617767,-0.03711751475930214,1.789304256439209,0,frames/000000.png
228,-0.11179950088262558,-0.14531460404396057,1.7722246646881104,0,frames/000000.png
229,-0.1667841672897339,-0.1538369357585907,1.796610713005066,0,frames/000000.png
230,-0.18356455862522125,-0.13060399889945984,1.7871452569961548,0,frames/000000.png
231,-0.2581360638141632,-0.1643502414226532,1.7666749954223633,0,frames/000000.png
232,-0.16404426097869873,-0.24426980316638947,1.7758197784423828,0,frames/000000.png
233,-0.18811418116092682,-0.36861249804496765,1.7732124328613281,0,frames/000000.png
234,-0.37691277265548706,-0.29308021068573,1.7643370628356934,0,frames/000000.png
235,-0.42194297909736633,-0.3498806655406952,1.7613158226013184,0,frames/000000.png
236,-0.5013319849967957,-0.48352542519569397,1.7552647590637207,0,frames/000000.png
237,-0.5112428665161133,-0.42453405261039734,1.752261996269226,0,frames/000000.png
238,-0.6672513484954834,-0.5469895005226135,1.736617088317871,0,frames/000000.png
239,-0.6152067184448242,-0.614402174949646,1.7459906339645386,0,frames/000000.png
240,-0.5351542234420776,-0.5952134728431702,1.7546592950820923,0,frames/000000.png
241,-0.6534125208854675,-0.645052433013916,1.7477680444717407,0,frames/000000.png
242,-0.62227863073349,-0.6548766493797302,1.7620185613632202,0,frames/000000.png
243,-0.7097266912460327,-0.7655656337738037,1.7531601190567017,0,frames/000000.png
244,-0.6077157258987427,-0.6051375865936279,1.7454568147659302,0,frames/000000.png
245,-0.6854857802391052,-0.7255796194076538,1.743416428565979,0,frames/000000.png
246,-0.7027577757835388,-0.7606406211853027,1.7491765022277832,0,frames/000000.png
247,-0.5323421359062195,-0.6290212273597717,1.761001467704773,0,frames/000000.png
248,-0.6404876708984375,-0.6420042514801025,1.7625114917755127,0,frames/000000.png
249,-0.6378542184829712,-0.5605500936508179,1.7410850524902344,0,frames/000000.png
250,-0.5080225467681885,-0.5350984930992126,1.7776470184326172,0,frames/000000.png
251,-0.45107370615005493,-0.45211899280548096,1.7923583984375,0,frames/000000.png
252,-0.31771519780158997,-0.35874277353286743,1.7739266157150269,0,frames/000000.png
253,-0.33136653900146484,-0.3226175010204315,1.7901365756988525,0,frames/000000.png
254,-0.15335503220558167,-0.159653902053833,1.7825273275375366,0,frames/000000.png
255,-0.05519092455506325,-0.1213233545422554,1.808120608329773,0,frames/000000.png
256,-0.03338436409831047,-0.04348435625433922,1.792022705078125,0,frames/000000.png
257,0.10599055141210556,0.1016799733042717,1.8031113147735596,0,frames/000000.png
258,0.15205328166484833,0.21584294736385345,1.8241486549377441,0,frames/000000.png
259,0.4025752544403076,0.2738308906555176,1.8238768577575684,0,frames/000000.png
260,0.3358244299888611,0.32790541648864746,1.8159806728363037,0,frames/000000.png
261,0.42647823691368103,0.4801212549209595,1.8359328508377075,0,frames/000000.png
262,0.46482613682746887,0.430101603269577,1.834181308746338,0,frames/000000.png
263,0.559486985206604,0.5252498388290405,1.8423652648925781,0,frames/000000.png
264,0.6239702701568604,0.6262401938438416,1.8507198095321655,0,frames/000000.png
265,0.6983528137207031,0.5919103622436523,1.854986548423767,0,frames/000000.png
266,0.6531333327293396,0.6850574016571045,1.8326925039291382,0,frames/000000.png
267,0.6861580014228821,0.6927035450935364,1.8357685804367065,0,frames/000000.png
268,0.6249246001243591,0.7406860589981079,1.8514877557754517,0,frames/000000.png
269,0.6439081430435181,0.6395387053489685,1.8448554277420044,0,frames/000000.png
270,0.8027982115745544,0.6337125301361084,1.8175510168075562,0,frames/000000.png
271,0.6881910562515259,0.652787983417511,1.8595194816589355,0,frames/000000.png
272,0.5609288215637207,0.47712182998657227,1.83735191822052,0,frames/000000.png
273,0.49122291803359985,0.7130948901176453,1.8468042612075806,0,frames/000000.png
274,0.4631553292274475,0.47700193524360657,1.8422077894210815,0,frames/000000.png
275,0.4619656205177307,0.42655840516090393,1.8443503379821777,0,frames/000000.png
276,0.4146427512168884,0.45596274733543396,1.8524428606033325,0,frames/000000.png
277,0.32564079761505127,0.3608672320842743,1.8260020017623901,0,frames/000000.png
278,0.24977713823318481,0.22513443231582642,1.838428020477295,0,frames/000000.png
279,0.3387681543827057,0.29899558424949646,1.8232871294021606,0,frames/000000.png
280,0.24684834480285645,0.2670329511165619,1.8320074081420898,0,frames/000000.png
281,0.16575051844120026,0.16198159754276276,1.834360122680664,0,frames/000000.png
282,0.13753317296504974,0.13448621332645416,1.8374756574630737,0,frames/000000.png
283,0.09006759524345398,0.14084334671497345,1.8211475610733032,0,frames/000000.png
284,-0.05861356854438782,0.042749691754579544,1.843949794769287,0,frames/000000.png
285,0.06883984804153442,0.0849761888384819,1.8238259553909302,0,frames/000000.png
286,-0.013009713962674141,0.050482433289289474,1.8221144676208496,0,frames/000000.png
287,-0.030341995880007744,-0.013954411260783672,1.8122920989990234,0,frames/000000.png
288,-0.032013121992349625,-0.06960509717464447,1.7974222898483276,0,frames/000000.png
289,0.01682286523282528,-0.03107251040637493,1.790330410003662,0,frames/000000.png
290,-0.09904404729604721,-0.08428861945867538,1.7811076641082764,0,frames/000000.png
291,-0.13477082550525665,-0.01298624835908413,1.7858043909072876,0,frames/000000.png
292,-0.056196101009845734,-0.0809844359755516,1.7504323720932007,0,frames/000000.png
293,-0.07882567495107651,-0.07743989676237106,1.7715638875961304,0,frames/000000.png
294,-0.19651292264461517,-0.14183513820171356,1.77190101146698,0,frames/000000.png
295,-0.15635903179645538,-0.17133386433124542,1.7543153762817383,0,frames/000000.png
296,-0.23884569108486176,-0.26341402530670166,1.75391685962677,0,frames/000000.png
297,-0.2525846064090729,-0.2342468500137329,1.76539146900177,0,frames/000000.png
298,-0.3771538734436035,-0.2248709499835968,1.7644847631454468,0,frames/000000.png
299,-0.32121410965919495,-0.37834322452545166,1.75901460647583,0,frames/000000.png
300,-0.3527434170246124,-0.442545086145401,1.7310627698898315,0,frames/000000.png
301,-0.4311964809894562,-0.4709419906139374,1.7707278728485107,0,frames/000000.png
302,-0.4840174913406372,-0.535998523235321,1.7486258745193481,0,frames/000000.png
303,-0.7467065453529358,-0.593166708946228,1.7803595066070557,0,frames/000000.png
304,-0.5869685411453247,-0.593090295791626,1.749559998512268,0,frames/000000.png
305,-0.6374011635780334,-0.6506747603416443,1.7556232213974,0,frames/000000.png
306,-0.6723601222038269,-0.5930641889572144,1.7464722394943237,0,frames/000000.png
307,-0.7168071269989014,-0.6852681636810303,1.7585031986236572,0,frames/000000.png
308,-0.6929808259010315,-0.6795534491539001,1.7709805965423584,0,frames/000000.png
309,-0.6748408079147339,-0.6478455662727356,1.760779857635498,0,frames/000000.png
310,-0.6968470811843872,-0.6986954808235168,1.7685543298721313,0,frames/000000.png
311,-0.6831295490264893,-0.5881264805793762,1.7680368423461914,0,frames/000000.png
312,-0.5627763867378235,-0.6558987498283386,1.7480577230453491,0,frames/000000.png
313,-0.6320613622665405,-0.6172094345092773,1.7746328115463257,0,frames/000000.png
314,-0.46661028265953064,-0.5364313721656799,1.765355110168457,0,frames/000000.png
315,-0.4402913451194763,-0.4548678398132324,1.7813973426818848,0,frames/000000.png
316,-0.4112466871738434,-0.44109731912612915,1.771016001701355,0,frames/000000.png
317,-0.29978394508361816,-0.287039577960968,1.7989243268966675,0,frames/000000.png
318,-0.23959055542945862,-0.2769652009010315,1.7847487926483154,0,frames/000000.png
319,-0.06407511979341507,-0.028221428394317627,1.8161025047302246,0,frames/000000.png
320,0.01739508844912052,-0.0040498473681509495,1.796493649482727,0,frames/000000.png
321,0.06998854130506516,0.06573045998811722,1.8136248588562012,0,frames/000000.png
322,0.13847996294498444,0.1481739729642868,1.7966772317886353,0,frames/000000.png
323,0.3003706634044647,0.2660633325576782,1.8163948059082031,0,frames/000000.png
324,0.4189006984233856,0.35987743735313416,1.811740756034851,0,frames/000000.png
325,0.44344013929367065,0.39690640568733215,1.8295215368270874,0,frames/000000.png
326,0.5390356779098511,0.472128301858902,1.8424674272537231,0,frames/000000.png
327,0.5579916834831238,0.5674342513084412,1.843004584312439,0,frames/000000.png
328,0.6276425123214722,0.5982248783111572,1.8292641639709473,0,frames/000000.png
329,0.6453991532325745,0.7069239616394043,1.8267885446548462,0,frames/000000.png
330,0.6983597874641418,0.7405511736869812,1.8379708528518677,0,frames/000000.png
331,0.6199580430984497,0.6962477564811707,1.8335399627685547,0,frames/000000.png
332,0.727958619594574,0.719429075717926,1.8565845489501953,0,frames/000000.png
333,0.6737816333770752,0.6185188293457031,1.8512970209121704,0,frames/000000.png
334,0.682938277721405,0.6968787312507629,1.854923963546753,0,frames/000000.png
335,0.6191133856773376,0.6345997452735901,1.8352842330932617,0,frames/000000.png
336,0.6160180568695068,0.6242334246635437,1.8402379751205444,0,frames/000000.png
337,0.5044646263122559,0.6381105780601501,1.8400782346725464,0,frames/000000.png
338,0.5713921785354614,0.3978915810585022,1.852262020111084,0,frames/000000.png
339,0.37787291407585144,0.47609755396842957,1.8514149188995361,0,frames/000000.png
340,0.3609444200992584,0.3579504191875458,1.8240565061569214,0,frames/000000.png
341,0.37464213371276855,0.39246866106987,1.856750249862671,0,frames/000000.png
342,0.3872479796409607,0.2484401911497116,1.861013412475586,0,frames/000000.png
343,0.28155553340911865,0.2428792417049408,1.820577621459961,0,frames/000000.png
344,0.21186864376068115,0.23440074920654297,1.8264604806900024,0,frames/000000.png
345,0.11322440952062607,0.21515437960624695,1.8392311334609985,0,frames/000000.png
346,0.13900239765644073,0.15230593085289001,1.820054531097412,0,frames/000000.png
347,0.11555027216672897,0.07690257579088211,1.8198535442352295,0,frames/000000.png
348,0.1727171391248703,0.06051209196448326,1.8170320987701416,0,frames/000000.png
349,0.09416302293539047,0.10728190094232559,1.7962480783462524,0,frames/000000.png
350,-0.03593713790178299,0.040242526680231094,1.8040210008621216,0,frames/000000.png
351,0.12113117426633835,-0.06439849734306335,1.79248046875,0,frames/000000.png
